Account Campaign ID,Account ID,CAMPAIGNSFORMSID,CTOR,Leads Rate,Email Date,Open Rate,Program Account ID Filter,Delivery Rate,Partners Count,Click Rate,eDM#,Reject Rate,Delivered,Country,Custom ID,Email Days Interval,Email Name,Email Schedule,Email Series Indication,Email Sort Order,Email Subject,Email Type,Emails Clicked Count,Emails Opened Count,Emails Rejected Count,Emails Sent Count,Event Notification Type,LTCR,Leads Count (All),Leads Count (Forms Only),Managed Campaign ID,Number of Records,Nurture ID,Nurture Name,Opportunities Count,Opportunities Value,Partner Name,Program Name,Region,Unique Email ID,Unsubscribe Requests Count
1890507,53511,0,0.00%,0.00%,5-15-2018,2.60%,True,93.90%,1,0.00%,,6%,77,United Kingdom,105819,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/15/2018 5:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,0,2,5,82,,,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890507,0
1911828,60207,0,0.00%,0.00%,6-13-2018,6.40%,True,47.17%,1,0.00%,,53%,125,United States,518254,7,Email 03 – Healthcare - Data Management at 360 Degree View,6/13/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,0,8,140,265,,,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911828,1
1897005,51228,0,0.00%,0.00%,5-24-2018,2.00%,True,98.04%,1,0.00%,,2%,100,United States,104635,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/24/2018 10:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,0,2,2,102,,,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897005,0
1940951,53099,0,0.00%,0.00%,8-15-2018,4.32%,True,92.62%,1,0.00%,,7%,740,United States,104483,7,Email 03 – Healthcare - Data Management at 360 Degree View,8/15/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,0,32,59,799,,,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Compugen Inc. - Canada,AMS Partner Marketing,Americas,1940951,3
1889867,51045,0,11.76%,0.00%,5-10-2018,5.72%,True,82.50%,1,0.67%,,18%,297,United States,255515,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/10/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,2,17,63,360,,0.00%,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889867,6
1883941,55689,0,0.00%,0.00%,5-8-2018,1.97%,True,92.42%,1,0.00%,,8%,1524,United States,520723,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/8/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,0,30,125,1649,,,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883941,5
1903449,56571,0,16.67%,0.00%,6-5-2018,15.38%,True,88.64%,1,2.56%,,11%,39,Ecuador,111727,7,Email 03 – Healthcare - Data Management at 360 Degree View,6/5/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,1,6,5,44,,0.00%,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903449,0
1899975,53068,0,1.72%,0.00%,5-29-2018,3.76%,True,96.56%,1,0.06%,,3%,1543,United States,104296,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/29/2018 11:00:00 AM,0,3,360 Degree View of Your Healthcare Data,Nurturing,1,58,55,1598,,0.00%,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Meridian IT,AMS Partner Marketing,Americas,1899975,3
1889322,53152,0,6.67%,0.00%,5-10-2018,42.86%,True,64.81%,1,2.86%,,35%,35,United States,274985,7,Email 03 – Healthcare - Data Management at 360 Degree View,5/10/2018 12:00:00 PM,0,3,360 Degree View of Your Healthcare Data,Nurturing,1,15,19,54,,0.00%,0,0,1826544,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889322,0
1892443,51479,0,1.96%,0.00%,5-30-2018,13.78%,True,96.35%,1,0.27%,,4%,740,United Arab Emirates,104407,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/30/2018 1:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,2,102,28,768,,0.00%,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892443,0
1903457,56571,0,0.00%,0.00%,6-19-2018,15.38%,True,88.64%,1,0.00%,,11%,39,Ecuador,111727,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/19/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,6,5,44,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903457,0
1898025,50135,0,0.00%,0.00%,6-12-2018,2.56%,True,45.88%,1,0.00%,,54%,39,United States,99428,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/12/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,1,46,85,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898025,0
1898384,57127,0,1.18%,0.00%,6-12-2018,5.16%,True,97.80%,1,0.06%,,2%,3293,United States,107477,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/12/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,2,170,74,3367,,0.00%,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898384,10
1917682,52767,0,0.00%,0.00%,7-23-2018,6.43%,True,95.50%,1,0.00%,,5%,700,United States,107048,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,7/23/2018 10:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,45,33,733,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917682,3
1905685,53522,0,0.00%,0.00%,6-19-2018,6.06%,True,89.19%,1,0.00%,,11%,495,United States,258461,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/19/2018 10:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,30,60,555,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905685,2
1892715,47297,0,5.88%,0.00%,5-29-2018,4.66%,True,87.74%,1,0.27%,,12%,365,United States,104311,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/29/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,1,17,51,416,,0.00%,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892715,3
1906772,53702,0,0.00%,0.00%,6-20-2018,14.29%,True,100.00%,1,0.00%,,0%,7,Venezuela,,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/20/2018 10:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,1,0,7,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906772,0
1890142,57330,0,0.00%,0.00%,5-24-2018,8.06%,True,93.94%,1,0.00%,,6%,124,Panama,301642,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/24/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,10,8,132,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890142,0
1911130,53122,0,4.35%,0.00%,6-27-2018,12.30%,True,96.14%,1,0.53%,,4%,374,Nigeria,104317,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/27/2018 5:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,2,46,15,389,,0.00%,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911130,0
1890515,53511,0,0.00%,0.00%,5-29-2018,1.37%,True,90.12%,1,0.00%,,10%,73,United Kingdom,105819,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/29/2018 5:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,1,8,81,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890515,0
1911836,60207,0,0.00%,0.00%,6-27-2018,3.62%,True,83.71%,1,0.00%,,16%,221,United States,518254,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/27/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,8,43,264,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911836,0
1897013,51228,0,0.00%,0.00%,6-7-2018,7.14%,True,96.08%,1,0.00%,,4%,98,United States,104635,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,6/7/2018 10:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,7,4,102,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897013,0
1889875,51045,0,0.00%,0.00%,5-24-2018,4.58%,True,87.93%,1,0.00%,,12%,306,United States,255515,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/24/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,14,42,348,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889875,3
1883949,55689,0,0.00%,0.00%,5-22-2018,1.44%,True,89.63%,1,0.00%,,10%,1460,United States,520723,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/22/2018 11:00:00 AM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,0,21,169,1629,,,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883949,2
1889330,53152,0,12.50%,0.00%,5-24-2018,38.10%,True,77.78%,1,4.76%,,22%,42,United States,274985,7,Email 05 – Healthcare  Advanced Analytics Requires Advanced Data  Management,5/24/2018 12:00:00 PM,0,5,Data-Driven Healthcare is Here. Are you Ready to Capitalize?,Nurturing,2,16,12,54,,0.00%,0,0,1826552,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889330,0
1892459,51479,0,0.00%,0.00%,6-20-2018,13.37%,True,95.94%,1,0.00%,,4%,733,United Arab Emirates,104407,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/20/2018 1:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,98,31,764,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892459,0
1898041,50135,0,,0.00%,7-3-2018,0.00%,True,45.88%,1,0.00%,,54%,39,United States,99428,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/3/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,0,46,85,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898041,0
1898396,57127,0,0.00%,0.00%,7-3-2018,4.12%,True,97.66%,1,0.00%,,2%,3255,United States,107477,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/3/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,134,78,3333,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898396,5
1917694,52767,0,0.00%,0.00%,8-13-2018,4.19%,True,95.58%,1,0.00%,,4%,692,United States,107048,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,8/13/2018 10:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,29,32,724,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917694,0
1905701,53522,0,0.00%,0.00%,7-10-2018,5.31%,True,89.09%,1,0.00%,,11%,490,United States,258461,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/10/2018 10:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,26,60,550,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905701,2
1903473,56571,0,0.00%,0.00%,7-10-2018,15.38%,True,88.64%,1,0.00%,,11%,39,Ecuador,111727,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/10/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,6,5,44,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903473,0
1892731,47297,0,12.50%,0.00%,6-19-2018,5.18%,True,83.29%,1,0.65%,,17%,309,United States,104311,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/19/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,2,16,62,371,,0.00%,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892731,1
1906788,53702,0,,0.00%,7-11-2018,0.00%,True,100.00%,1,0.00%,,0%,7,Venezuela,,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/11/2018 10:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,0,0,7,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906788,0
1890158,57330,0,0.00%,0.00%,6-14-2018,9.73%,True,87.60%,1,0.00%,,12%,113,Panama,301642,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/14/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,11,16,129,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890158,0
1911146,53122,0,0.00%,0.00%,7-18-2018,13.24%,True,95.85%,1,0.00%,,4%,370,Nigeria,104317,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/18/2018 5:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,49,16,386,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911146,1
1890531,53511,0,0.00%,0.00%,6-19-2018,6.94%,True,91.14%,1,0.00%,,9%,72,United Kingdom,105819,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/19/2018 5:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,5,7,79,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890531,0
1911852,60207,0,0.00%,0.00%,7-18-2018,4.79%,True,55.94%,1,0.00%,,44%,146,United States,518254,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,7/18/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,7,115,261,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911852,1
1897029,51228,0,0.00%,0.00%,6-28-2018,2.04%,True,96.08%,1,0.00%,,4%,98,United States,104635,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/28/2018 10:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,2,4,102,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897029,0
1889891,51045,0,0.00%,0.00%,6-14-2018,3.62%,True,81.90%,1,0.00%,,18%,276,United States,255515,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/14/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,10,61,337,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889891,2
1883968,55689,0,0.00%,0.00%,6-12-2018,2.00%,True,91.47%,1,0.00%,,9%,1448,United States,520723,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/12/2018 11:00:00 AM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,0,29,135,1583,,,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883968,1
1889346,53152,0,4.55%,0.00%,6-14-2018,52.38%,True,87.50%,1,2.38%,,13%,42,United States,274985,7,Email 08 – Healthcare- Electronic_Health_Record_Data_Protection,6/14/2018 12:00:00 PM,0,8,"Manage, Protect, and Access Your Critical Patient Data",Nurturing,1,22,6,48,,0.00%,0,0,1826568,1,77984,Healthcare - EHR Data Protection,0,0,Grupo Dice SA de CV - Mexico,AMS Partner Marketing,Americas,1889346,0
1826478,55824,0,5.26%,0.20%,2-20-2018,11.18%,True,94.97%,1,0.59%,,5%,510,United States,519590,,Why Commvault - Email 1.a - Forrester Wave - ESP,2/20/2018 11:00:00 AM,,,Obtenga el informe de Forrester Wave™ sobre soluciones de resiliencia de datos,Single Email,3,57,27,537,,33.33%,0,1,1823442,1,,,0,0,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,AMS Partner Marketing,Americas,1826478,1
1834173,55824,0,4.76%,0.00%,3-13-2018,8.22%,True,99.42%,1,0.39%,,1%,511,United States,519590,,Why Commvault - Email 4 - Alliances - ESP,3/13/2018 11:00:00 AM,,,Descubra las alianzas estratégicas de Commvault en soluciones de gestión de datos,Single Email,2,42,3,514,,0.00%,0,0,1823446,1,,,0,0,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,AMS Partner Marketing,Americas,1834173,0
1934467,51262,0,8.11%,0.87%,7-12-2018,16.09%,True,87.79%,1,1.30%,,12%,230,Mexico,105917,,Why Commvault - Email 1 - Gartner Magic Quadrant - ESP,7/12/2018 12:45:00 PM,,,Gartner's 2017 Magic Quadrant for Data Center Backup and Recovery Solutions is here,Single Email,3,37,32,262,,66.67%,0,2,1823450,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,AMS Partner Marketing,Americas,1934467,0
1934451,51262,0,8.70%,0.29%,7-12-2018,6.69%,True,95.56%,1,0.58%,,4%,344,Mexico,105917,,Why Commvault - Email 1 - Gartner Magic Quadrant - ESP,7/12/2018 1:00:00 PM,,,Gartner's 2017 Magic Quadrant for Data Center Backup and Recovery Solutions is here,Single Email,2,23,16,360,,50.00%,0,1,1823450,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,AMS Partner Marketing,Americas,1934451,0
1883023,51262,0,4.88%,1.23%,4-19-2018,16.87%,True,96.81%,1,0.82%,,3%,243,Mexico,105917,,Why Commvault - Email 1 - Gartner Magic Quadrant - ESP,4/19/2018 1:00:00 PM,,,Gartner's 2017 Magic Quadrant for Data Center Backup and Recovery Solutions is here,Single Email,2,41,8,251,,150.00%,0,3,1823450,1,,,0,0,MSR Consulting Consultores de Tecnologia SA de CV,AMS Partner Marketing,Americas,1883023,0
1826421,55824,0,9.52%,0.00%,2-13-2018,16.18%,True,87.37%,1,1.54%,,13%,519,United States,519590,,Why Commvault - Email 1 - Gartner Magic Quadrant - ESP,2/13/2018 11:00:00 AM,,,Gartner's 2017 Magic Quadrant for Data Center Backup and Recovery Solutions is here,Single Email,8,84,75,594,,0.00%,0,0,1823450,1,,,0,0,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,AMS Partner Marketing,Americas,1826421,1
1834168,55824,0,1.47%,0.00%,2-27-2018,13.31%,True,96.78%,1,0.20%,,3%,511,United States,519590,,Why Commvault - Email 2 - Products and Offerings - ESP,2/27/2018 11:00:00 AM,,,Capacidades clave para satisfacer las necesidades de gestión de datos,Single Email,1,68,17,528,,0.00%,0,0,1823454,1,,,0,0,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,AMS Partner Marketing,Americas,1834168,1
1834169,55824,0,30.43%,0.39%,3-6-2018,4.50%,True,97.71%,1,1.37%,,2%,511,United States,519590,,Why Commvault - Email 3 - Competitors - ESP,3/6/2018 11:00:00 AM,,,Download Gartner's Critical Capabilities for Data Center Backup and Recovery Solutions,Single Email,7,23,12,523,,28.57%,0,2,1823455,1,,,0,0,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,AMS Partner Marketing,Americas,1834169,2
1892465,51479,0,0.00%,0.00%,6-27-2018,13.31%,True,95.54%,1,0.00%,,4%,729,United Arab Emirates,104407,7,Email 09 – Healthcare -Healthcare Data Management,6/27/2018 1:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,97,34,763,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Logicom FZE,AMS Partner Marketing,EMEA,1892465,2
1898047,50135,0,0.00%,0.00%,7-10-2018,2.56%,True,45.88%,1,0.00%,,54%,39,United States,99428,7,Email 09 – Healthcare -Healthcare Data Management,7/10/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,1,46,85,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Sirius Computer Solutions,AMS Partner Marketing,Americas,1898047,0
1898400,57127,0,0.00%,0.00%,7-10-2018,2.80%,True,97.65%,1,0.00%,,2%,3247,United States,107477,7,Email 09 – Healthcare -Healthcare Data Management,7/10/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,91,78,3325,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Netrix LLC,AMS Partner Marketing,Americas,1898400,5
1917698,52767,0,0.00%,0.00%,8-20-2018,4.05%,True,95.71%,1,0.00%,,4%,692,United States,107048,7,Email 09 – Healthcare -Healthcare Data Management,8/20/2018 10:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,28,31,723,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1917698,2
1905707,53522,0,0.00%,0.00%,7-17-2018,5.34%,True,89.03%,1,0.00%,,11%,487,United States,258461,7,Email 09 – Healthcare -Healthcare Data Management,7/17/2018 10:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,26,60,547,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1905707,2
1892737,47297,0,0.00%,0.00%,6-26-2018,2.62%,True,82.43%,1,0.00%,,18%,305,United States,104311,7,Email 09 – Healthcare -Healthcare Data Management,6/26/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,8,65,370,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1892737,1
1903479,56571,0,0.00%,0.00%,7-17-2018,15.79%,True,86.36%,1,0.00%,,14%,38,Ecuador,111727,7,Email 09 – Healthcare -Healthcare Data Management,7/17/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,6,6,44,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),AMS Partner Marketing,Americas,1903479,1
1906794,53702,0,0.00%,0.00%,7-18-2018,14.29%,True,100.00%,1,0.00%,,0%,7,Venezuela,,7,Email 09 – Healthcare -Healthcare Data Management,7/18/2018 10:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,1,0,7,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1906794,0
1890164,57330,0,0.00%,0.00%,6-21-2018,5.08%,True,91.47%,1,0.00%,,9%,118,Panama,301642,7,Email 09 – Healthcare -Healthcare Data Management,6/21/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,6,11,129,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1890164,0
1911152,53122,0,0.00%,0.00%,7-25-2018,10.00%,True,96.10%,1,0.00%,,4%,370,Nigeria,104317,7,Email 09 – Healthcare -Healthcare Data Management,7/25/2018 5:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,37,15,385,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Holicks Global Limited,AMS Partner Marketing,EMEA,1911152,0
1890537,53511,0,0.00%,0.00%,6-26-2018,2.78%,True,91.14%,1,0.00%,,9%,72,United Kingdom,105819,7,Email 09 – Healthcare -Healthcare Data Management,6/26/2018 5:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,2,7,79,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,SCC - UK,AMS Partner Marketing,EMEA,1890537,0
1911858,60207,0,0.00%,0.00%,7-25-2018,3.42%,True,56.15%,1,0.00%,,44%,146,United States,518254,7,Email 09 – Healthcare -Healthcare Data Management,7/25/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,5,114,260,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Harwood International Corporation,AMS Partner Marketing,Americas,1911858,0
1897035,51228,0,0.00%,0.00%,7-5-2018,1.02%,True,96.08%,1,0.00%,,4%,98,United States,104635,7,Email 09 – Healthcare -Healthcare Data Management,7/5/2018 10:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,1,4,102,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Chi Corporation,AMS Partner Marketing,Americas,1897035,0
1889897,51045,0,0.00%,0.00%,6-21-2018,4.04%,True,81.44%,1,0.00%,,19%,272,United States,255515,7,Email 09 – Healthcare -Healthcare Data Management,6/21/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,11,62,334,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Agility Systems,AMS Partner Marketing,Americas,1889897,0
1883980,55689,0,0.00%,0.00%,6-19-2018,2.08%,True,91.80%,1,0.00%,,8%,1445,United States,520723,7,Email 09 – Healthcare -Healthcare Data Management,6/19/2018 11:00:00 AM,0,9,Rethink Healthcare Data Management with Commvault,Nurturing,0,30,129,1574,,,0,0,1826572,1,77984,Healthcare - EHR Data Protection,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1883980,1
