Comments,Is Post Date Current Month,Program Account ID Filter,Campaign ID,Campaign Name,Campaign Status,Campaign Topic,Company Name,Country,Currently Authorized,Date Created,Favorites,Followers On Date of Posting,Geographic Region Name,Total Interactions,Likes,Language,Number of Records,Page Views,Partner ID,Post Content,Post Creation Date,Post Date,Posted Indication,Program Name,Retweets,SW Account ID,Send On Date,Social Account ID,Social Name,Social Post ID,Unique Page Views
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:04:20 PM,0,,Americas,0,0,,1,0,104311,Read about @Commvault’s ‘Highly-Differentiated Infrastructure’ solutions in @BCWUK http://www.businesscomputingworld.co.uk/news-post/commvault-unveils-highly-differentiated-infrastructure-solutions-with-hyperscale-software-and-appliance-offerings/ …,3/6/2018 5:56:58 PM,,0,AMS Partner Marketing,0,47297,3/29/2018 1:00:00 PM,37023,Facebook,1584569,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Foresight Software Solutions,India,No,4/9/2018 7:38:19 AM,0,311,APAC,0,0,,1,6,0014000000v5JxCAAU,"How vulnerable is your data in the #cloud to a #cyber-attack? In his new blog, http://ow.ly/r6pp100YnC8 Gary Lim highlights the measures you should take to ensure your valuable data is protected.",4/9/2018 7:38:28 AM,4/17/2018 3:30:04 AM,1,APAC Partner Marketing,0,48897,3/20/2018 11:00:00 AM,37843,LinkedIn,1586201,2
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Continental Resources Inc,United States,No,5/23/2018 12:29:51 PM,0,,Americas,0,0,,1,0,107048,"Learn how to evolve data management to a modern scale-out approach delivered in an all-in-one integrated appliance. Commvault HyperScale™ Appliance is an easy-to-acquire, install, manage, patch, and support solution http://ow.ly/YRKS100SSR7",5/29/2018 1:35:56 PM,,0,AMS Partner Marketing,0,52767,5/31/2018 11:00:00 AM,39494,LinkedIn,1594230,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Netconsulting Informatica Prestacao de Servicos Ltda,Brazil,No,9/25/2017 8:28:48 AM,0,,Americas,0,0,,1,0,523618,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,3/9/2018 1:11:12 PM,,0,Global Partner Marketing,0,55722,3/15/2018 11:00:00 AM,37565,Facebook,1585358,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Tech Heads Inc,United States,No,10/17/2017 1:45:26 PM,0,,Americas,0,0,,1,0,349179,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,3/9/2018 1:11:12 PM,,0,Global Partner Marketing,0,53371,3/15/2018 11:00:00 AM,38594,Facebook,1585358,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Business Bridge 2 USA LLC,United States,No,3/9/2018 9:29:20 AM,0,,Americas,0,0,,1,0,518113,"Learn how to evolve data management to a modern scale-out approach delivered in an all-in-one integrated appliance. Commvault HyperScale™ Appliance is an easy-to-acquire, install, manage, patch, and support solution http://ow.ly/YRKS100SSR7",3/9/2018 9:29:21 AM,,0,AMS Partner Marketing,0,52272,3/8/2018 1:00:00 PM,35523,Facebook,1584545,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Foresight Software Solutions,India,Yes,4/9/2018 7:38:19 AM,0,,APAC,0,0,,1,0,0014000000v5JxCAAU,"Check it out: @Commvault provides agentless backup and recovery of your #AzureStack VM, including granular recovery of files and folders from a simplified data management platform. Works great with #Cisco's integrated system for AzureStack: https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack …",4/9/2018 7:38:27 AM,5/17/2018 3:30:05 AM,1,APAC Partner Marketing,0,48897,4/19/2018 11:00:00 AM,37850,LinkedIn,1585229,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Integrated Printing Solutions,Egypt,No,7/25/2017 6:42:14 AM,0,,EMEA,0,0,,1,0,294485,Turn your cloud strategy into an operational reality. Start with data https://www.youtube.com/watch?v=1_4EKcRot4Y,8/29/2017 1:35:37 PM,,0,Global Partner Marketing,0,53025,10/19/2017 3:00:00 PM,33343,Facebook,1569392,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,expoIT,United States,No,8/2/2017 4:27:09 PM,0,,Americas,0,0,,1,0,514062,"Companies that use a software solution that integrates all data protection and data management functions into a single platform save as much as 87% in average recovery time. Learn more
https://kapost-files-prod.s3.amazonaws.com/published/5602c26802f432552f0003f6/simplify-data-management-in-the-cloud-for-it-efficiency.pdf?kui=fT1vROHmnFDHiI4WH8Labg",8/29/2017 1:14:19 PM,,0,Global Partner Marketing,0,52965,10/5/2017 11:00:00 AM,37064,LinkedIn,1569266,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Arrow PC Network,India,Yes,7/27/2018 2:59:37 AM,0,,APAC,0,0,,1,0,125246,Do you know the 5 key elements of a #cloud #datamanagement strategy? Find them here https://cloud.kapostcontent.net/pub/7ba70328-4314-4ff6-81d4-267bcb3df8de/5-steps-to-develop-your-cloud-data-management-strategy.pdf,7/27/2018 2:59:46 AM,,0,Global Partner Marketing,0,63641,5/3/2018 11:00:00 AM,40524,LinkedIn,1585313,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Agility Systems,United States,No,11/3/2017 7:57:25 AM,0,,Americas,0,0,,1,0,255515,There are many benefits to Microsoft Office 365 - but what about #data management & protection? In his newest blog Tom Atanacio highlights what you should be thinking about http://ow.ly/bSYh100W7Bw,3/7/2018 11:33:13 AM,,0,Global Partner Marketing,0,51045,3/12/2018 2:00:00 PM,38494,Twitter,1584639,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,Agility Systems,United States,No,8/20/2018 12:41:59 PM,0,,Americas,0,0,,1,0,255515,Backup software specialist Commvault debuts its first hardware product http://tek.io/2zMnDDd,8/20/2018 12:42:00 PM,,0,AMS Partner Marketing,0,51045,3/22/2018 3:00:00 PM,40865,Twitter,1583940,0
0,No,True,1763966,Cloud campaign - Twitter - ESP,Active,,Software y Soluciones Softcontrol SA (dba InnovaSys Corp),Ecuador,No,10/12/2017 12:22:23 PM,0,35,Americas,0,0,,1,0,111727,Una #gestióndedatos eficiente es clave para optimizar su experiencia en la #nube. Vea este corto vídeo para obtener más información. https://www.youtube.com/watch?v=gmtsxOyjNac,4/25/2018 5:05:12 PM,4/30/2018 2:00:04 PM,1,Global Partner Marketing,0,56571,4/30/2018 2:00:00 PM,34805,Twitter,1589467,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,M&S Soluciones SAS - Colombia,United States,No,11/3/2017 8:40:21 AM,0,,Americas,0,0,,1,0,518680,Commvault have been selected by @CRN editorial team as a Cool #Cloud #Storage Vendor - Recognized for creativity & innovation. Check out the press release http://ow.ly/pr4X100YnCt,3/9/2018 1:00:28 PM,,0,Global Partner Marketing,0,53103,4/3/2018 11:00:00 AM,38570,LinkedIn,1585124,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Grupo Dice SA de CV - Mexico,United States,No,9/5/2017 2:28:44 PM,0,,Americas,0,0,,1,0,274985,The #cloud is an expensive place to learn - use these 5 steps to developing your #cloud data management strategy https://cloud.kapostcontent.net/pub/7ba70328-4314-4ff6-81d4-267bcb3df8de/5-steps-to-develop-your-cloud-data-management-strategy.pdf,9/5/2017 2:28:48 PM,,0,Global Partner Marketing,0,53152,9/8/2017 2:00:00 PM,38489,Twitter,1568948,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Inactive,,EOH,South Africa,No,2/26/2018 5:43:36 AM,0,0,EMEA,0,0,,1,1,109167,"Check it out: @Commvault provides agentless backup and recovery of your #AzureStack VM, including granular recovery of files and folders from a simplified data management platform. Works great with #Cisco's integrated system for AzureStack: https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack …",3/9/2018 1:18:45 PM,4/17/2018 11:00:07 AM,1,Global Partner Marketing,0,59215,4/17/2018 11:00:00 AM,38185,Facebook,1585574,1
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,"AEC Group, Inc.",United States,No,7/19/2018 2:06:34 PM,0,,Americas,0,0,,1,0,258461,Read about @Commvault’s ‘Highly-Differentiated Infrastructure’ solutions in @BCWUK http://www.businesscomputingworld.co.uk/news-post/commvault-unveils-highly-differentiated-infrastructure-solutions-with-hyperscale-software-and-appliance-offerings/ …,7/19/2018 2:06:35 PM,,0,AMS Partner Marketing,0,53522,3/29/2018 1:00:00 PM,40343,Facebook,1584569,0
0,No,True,1763962,Cloud campaign - LinkedIn - ESP,Active,,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,United States,No,1/30/2018 2:23:21 PM,0,,Americas,0,0,,1,0,519590,¿Cómo emplea una ciudad la #nube para #backup y #recuperación ante desastres con el fin de servir mejor a los ciudadanos? Vea nuestro vídeo. https://www.youtube.com/watch?v=I5ctiQ2RvHk,4/25/2018 5:59:39 PM,,0,Global Partner Marketing,0,55824,6/12/2018 4:00:00 PM,39544,LinkedIn,1589632,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Inactive,HyperScale Appliance,Foresight Software Solutions,India,No,2/14/2018 9:51:01 AM,0,,APAC,0,0,,1,0,0014000000v5JxCAAU,Great new coverage from @TechRepublic about Commvault's #HyperScale appliance. Check it out: http://ow.ly/y0CW30g5PQG #scaleout #scaleup,3/6/2018 5:45:37 PM,,0,AMS Partner Marketing,0,48897,3/21/2018 10:00:00 PM,37843,LinkedIn,1584373,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:04:20 PM,0,,Americas,0,0,,1,0,104311,To manage rising #datastorage & secondary #dataprotection storage demands @esg_global advises a #Scale-out approach http://ow.ly/56rd100R4gq,3/6/2018 5:54:51 PM,,0,AMS Partner Marketing,0,47297,3/14/2018 1:00:00 PM,38586,Facebook,1584553,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Open Storage Solutions - Canada,Canada,No,11/3/2017 1:11:52 PM,0,,Americas,0,0,,1,0,104476,Whatever stage you are at in your #cloud #datamigration journey @virtualpenny has 5 key tips you need to read http://ow.ly/Xdvy100W7BL,3/9/2018 12:55:46 PM,,0,Global Partner Marketing,0,50895,3/15/2018 11:00:00 AM,38585,LinkedIn,1584998,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Inactive,,dataage Solutions,Zimbabwe,No,8/1/2017 10:36:50 AM,0,,EMEA,0,0,,1,0,521714,"Simplification, productivity and risk reduction. That’s how our customers describe their Commvault experience https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/29/2017 1:35:39 PM,10/24/2017 3:00:08 PM,1,Global Partner Marketing,0,53903,10/24/2017 3:00:00 PM,38592,Facebook,1569400,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Ingram Micro Limited - Thailand,Thailand,No,7/4/2018 5:51:38 AM,0,,APAC,6,6,,1,60,107505,"How vulnerable is your data in the #cloud to a #cyber-attack? In his new blog, Gary Lim highlights the measures you should take to ensure your valuable data is protected http://ow.ly/r6pp100YnC8",7/4/2018 5:51:42 AM,7/17/2018 11:00:09 AM,1,Global Partner Marketing,0,55348,3/20/2018 11:00:00 AM,40387,Facebook,1585382,60
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,, Commvault Employee Account - Adam Hilliard,United States,No,5/17/2018 4:22:23 AM,0,,Americas,0,0,,1,0,,If you didn't catch Commvault's #Microsoft @Azure Solution Showcase #Webinar with @virtualpenny & @sdansereau its available on-demand now! http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,5/17/2018 4:22:24 AM,,0,AMS CVLT Field,0,51238,4/3/2018 11:00:00 AM,39491,Facebook,1585478,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Continental Resources Inc,United States,No,5/23/2018 12:29:51 PM,0,,Americas,0,0,,1,0,107048,How does @Commvault combine their award winning #datamanagement with a #scaleout file system? Find out: Find out: http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3109049&SWThemeID=38377 #data,5/29/2018 1:41:37 PM,,0,AMS Partner Marketing,0,52767,7/19/2018 12:00:00 PM,39535,LinkedIn,1594482,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,Eagle Technologies,United States,No,1/24/2018 3:04:20 PM,0,,Americas,0,0,,1,0,104311,"Tired of the data protection merry-go-round; build, install, test, and repeat and repeat? Commvault HyperScale™ Appliance breaks the cycle with greater scale, availability, and agility for on-premises environments http://ow.ly/KWUZ100SSR8",3/6/2018 5:55:21 PM,,0,AMS Partner Marketing,0,47297,3/21/2018 1:00:00 PM,37023,Facebook,1584557,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,ThoughtSol Infotech Pvt Ltd,India,No,6/20/2018 1:36:30 AM,0,,APAC,0,0,,1,0,124366,Commvault now protects applications and data on Azure Stack. To learn more check out this post - https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack … #azurestack #cleur #commvault #backup #bcdr #hybrid #azure @Commvault,6/20/2018 1:36:44 AM,,0,Global Partner Marketing,0,57698,4/16/2018 2:00:00 PM,39803,Twitter,1584819,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Eagle Technologies,United States,No,11/2/2017 12:22:53 PM,0,,Americas,0,0,,1,0,104311,If you didn't catch #Microsoft @Azure Solution Showcase #Webinar- its available on-demand now! Lots of expert insight plus awesome demos http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,3/9/2018 1:13:23 PM,,0,AMS Partner Marketing,0,47297,3/27/2018 11:00:00 AM,35345,Facebook,1585430,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Commvault Employee Account - David Bedjanic,Canada,No,8/30/2017 1:45:03 PM,0,,Americas,0,0,,1,2,,There are 5 key elements to planning a cloud data management strategy. Make sure you have them ticked off your list https://cloud.kapostcontent.net/pub/7ba70328-4314-4ff6-81d4-267bcb3df8de/5-steps-to-develop-your-cloud-data-management-strategy.pdf,8/30/2017 1:45:28 PM,9/1/2017 1:00:03 PM,1,AMS CVLT Field,0,51062,9/1/2017 1:00:00 PM,37303,LinkedIn,1569230,2
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,, Commvault Employee Account - Adam Hilliard,United States,No,9/25/2017 5:22:03 PM,0,,Americas,0,0,,1,0,,If you didn't catch Commvault's #Microsoft @Azure Solution Showcase #Webinar with @virtualpenny & @sdansereau its available on-demand now! http://[MyWebAddress]/?SwappID=91&RegPageManagedID=3230427&SWThemeID=38377,3/9/2018 1:01:19 PM,,0,AMS CVLT Field,0,51238,4/5/2018 11:00:00 AM,34503,LinkedIn,1585145,0
0,No,True,1763966,Cloud campaign - Twitter - ESP,Active,,"CORPORACION NETIX, C.A.",Venezuela,No,9/27/2017 10:30:12 AM,0,,Americas,0,0,,1,0,,¿Sabe cuáles son los 5 elementos clave de una estrategia de #gestióndedatos en la #nube? Descúbralos aquí. https://cloud.kapostcontent.net/pub/7ba70328-4314-4ff6-81d4-267bcb3df8de/5-steps-to-develop-your-cloud-data-management-strategy.pdf #Nube,4/25/2018 5:14:36 PM,5/8/2018 1:00:07 PM,1,Global Partner Marketing,0,53702,5/7/2018 2:00:00 PM,34543,Twitter,1589502,0
0,No,True,1795305,HyperScale™ Appliance - Social Content - Twitter,Active,HyperScale Appliance,expoIT,United States,No,1/23/2018 3:07:27 PM,0,,Americas,0,0,,1,0,514062,Read about @Commvault’s ‘Highly-Differentiated Infrastructure’ solutions in @BCWUK http://www.businesscomputingworld.co.uk/news-post/commvault-unveils-highly-differentiated-infrastructure-solutions-with-hyperscale-software-and-appliance-offerings/ …,3/1/2018 4:36:29 PM,,0,AMS Partner Marketing,0,52965,3/27/2018 3:00:00 PM,38743,Twitter,1583956,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Active,HyperScale Appliance,Chi Corporation,United States,No,5/17/2018 1:55:23 PM,0,,Americas,0,0,,1,0,104635,Backup software specialist Commvault debuts its first hardware product http://tek.io/2zMnDDd,5/29/2018 1:37:58 PM,,0,AMS Partner Marketing,0,51228,6/21/2018 11:00:00 AM,37784,LinkedIn,1594338,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Commvault Employee Account - Jeff Bradford,United States,No,8/30/2017 1:45:15 PM,0,,Americas,0,0,,1,0,,"More cloud based apps, more complexity, less efficiency? How to simplify cloud data management for IT efficiency
https://kapost-files-prod.s3.amazonaws.com/published/5602c26802f432552f0003f6/simplify-data-management-in-the-cloud-for-it-efficiency.pdf?kui=fT1vROHmnFDHiI4WH8Labg",8/30/2017 1:45:36 PM,10/3/2017 11:00:03 AM,1,AMS CVLT Field,0,54458,10/3/2017 11:00:00 AM,38578,LinkedIn,1569260,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Eagle Technologies,United States,No,9/6/2017 4:59:15 PM,0,,Americas,0,0,,1,0,104311,What you need to know via @Gartnerinc: critical capabilities for #data backup & recovery https://www.gartner.com/doc/reprints?id=1-32CTR60&ct=160331&st=sb&kui=rJCvzgfTr91gZN1XZmO4rQ,9/6/2017 4:59:37 PM,10/3/2017 2:00:03 PM,1,Global Partner Marketing,0,47297,10/3/2017 2:00:00 PM,37025,Twitter,1569047,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Agility Systems,United States,No,11/3/2017 7:57:25 AM,0,,Americas,0,0,,1,0,255515,"In his new article, Ananth Balasubramanian addresses how #healthcare organizations can assess their #cloud #datamanagement strategy, and address its weakest links. http://ow.ly/8bUO30i8Q8T",3/7/2018 11:45:49 AM,,0,Global Partner Marketing,0,51045,4/9/2018 2:00:00 PM,35372,Twitter,1584783,0
0,No,True,1763962,Cloud campaign - LinkedIn - ESP,Active,,M&S Soluciones SAS - Colombia,United States,No,10/17/2017 10:41:29 AM,0,,Americas,0,0,,1,0,518680,Quiere usar la #nube y gestionar los #datos de forma segura al mismo tiempo. Puede hacer ambas cosas. https://www.youtube.com/watch?v=1_4EKcRot4Y Mira este video. #Commvault,4/25/2018 5:54:22 PM,,0,Global Partner Marketing,0,53103,5/24/2018 4:00:00 PM,39133,LinkedIn,1589602,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Integrated Printing Solutions,Egypt,No,2/6/2018 8:07:22 AM,0,,EMEA,0,0,,1,0,294485,Commvault now protects applications and data on Azure Stack. To learn more check out this post - https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack … #azurestack #cleur #commvault #backup #bcdr #hybrid #azure @Commvault,3/9/2018 1:18:18 PM,,0,EMEA Partner Marketing,0,53025,4/12/2018 11:00:00 PM,38589,Facebook,1585550,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Eagle Technologies,United States,No,11/2/2017 12:22:53 PM,0,,Americas,0,0,,1,0,104311,"Check it out: @Commvault provides agentless backup and recovery of your #AzureStack VM, including granular recovery of files and folders from a simplified data management platform. Works great with #Cisco's integrated system for AzureStack: https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack …",3/9/2018 1:18:45 PM,,0,AMS Partner Marketing,0,47297,4/17/2018 11:00:00 AM,35345,Facebook,1585574,0
2,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,EM2 IT Solutions,United States,No,6/6/2018 12:59:38 PM,0,264,Americas,6,0,,1,28,521816,"It's been a year since Commvault shared the love of #cloud in customer #dataprotection plans. Discover why #Commvault #cloud #backup & recovery is loved as #data protection software. Manage data, VMs, apps &  workloads on #AWS and/or #Azure. http://ow.ly/ts6T100Wzh3",6/6/2018 12:59:47 PM,6/21/2018 2:00:02 PM,1,Global Partner Marketing,4,62605,3/22/2018 2:00:00 PM,39652,Twitter,1584693,28
3,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Eagle Technologies,United States,No,9/6/2017 4:59:15 PM,0,86,Americas,8,0,,1,384,104311,Turn your #cloud strategy into an operational reality. Start with #data https://www.youtube.com/watch?v=1_4EKcRot4Y,9/6/2017 4:59:37 PM,9/19/2017 2:00:03 PM,1,Global Partner Marketing,5,47297,9/19/2017 2:00:00 PM,34205,Twitter,1568993,256
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Agility Systems,United States,No,11/3/2017 7:57:25 AM,0,,Americas,0,0,,1,0,255515,"Evaluate enterprise #cloud solutions in under 1 hour with Oracle Jump Start reference deployments & labs. Shout out to @Grid_Engine, @FireEye, @symantec, @bitnami, @Mythics, @Commvault, @Teradici @N2NIntegration, #Denovo for jumpstarting their demo labs. http://ora.cl/cB02l",3/7/2018 11:41:50 AM,,0,Global Partner Marketing,0,51045,3/29/2018 2:00:00 PM,38494,Twitter,1584729,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,, Commvault Employee Account - Adam Hilliard,United States,No,8/30/2017 11:58:20 AM,0,,Americas,0,0,,1,0,,"More cloud based apps, more complexity, less efficiency? How to simplify cloud data management for IT efficiency https://kapost-files-prod.s3.amazonaws.com/published/5602c26802f432552f0003f6/simplify-data-management-in-the-cloud-for-it-efficiency.pdf?kui=fT1vROHmnFDHiI4WH8Labg",8/30/2017 11:58:46 AM,,0,AMS CVLT Field,0,51238,10/3/2017 3:00:00 PM,39491,Facebook,1569352,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Ingram Micro Limited - Thailand,Thailand,No,7/23/2018 5:10:09 AM,0,,APAC,0,0,,1,0,107505,There are many benefits to Microsoft Office 365 - but what about #data management & protection? In his newest blog Tom Atanacio highlights what you should be thinking about http://ow.ly/bSYh100W7Bw,7/23/2018 5:10:16 AM,,0,Global Partner Marketing,0,55348,3/12/2018 2:00:00 PM,40243,Twitter,1584639,0
0,No,True,1807752,HyperScale™ Appliance - Social Content - Facebook,Active,HyperScale Appliance,expoIT,United States,No,3/17/2018 4:44:08 PM,0,0,Americas,0,0,,1,4,514062,"Save time and increase #dataprotection availability, agility and scale with #CommvaultHyperScaleAppliance http://ow.ly/YRKS100SSR7",3/17/2018 4:44:09 PM,5/9/2018 1:00:04 PM,1,AMS Partner Marketing,0,52965,4/25/2018 1:00:00 PM,36929,Facebook,1584597,4
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Eagle Technologies,United States,No,9/6/2017 4:59:15 PM,0,,Americas,0,0,,1,0,104311,"Via @IDC study - See how #Commvault customers are gaining benefits from switching to our #data platform
https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",9/6/2017 4:59:37 PM,9/25/2017 2:00:04 PM,1,Global Partner Marketing,0,47297,9/25/2017 2:00:00 PM,37027,Twitter,1569011,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,EM2 IT Solutions,United States,No,6/6/2018 12:59:38 PM,0,265,Americas,0,0,,1,0,521816,There are many benefits to Microsoft Office 365 - but what about #data management & protection? In his newest blog Tom Atanacio highlights what you should be thinking about http://ow.ly/bSYh100W7Bw,6/6/2018 12:59:47 PM,6/11/2018 2:00:03 PM,1,Global Partner Marketing,0,62605,3/12/2018 2:00:00 PM,39652,Twitter,1584639,0
0,No,True,1807763,HyperScale™ Appliance - Social Content - LinkedIn,Inactive,HyperScale Appliance,DDP Consulting Pty Ltd,South Africa,No,1/29/2018 9:03:34 AM,0,,EMEA,0,0,,1,0,112469,Great new coverage from @TechRepublic about Commvault's #HyperScale appliance. Check it out: http://ow.ly/y0CW30g5PQG #scaleout #scaleup,3/6/2018 5:43:07 PM,,0,AMS Partner Marketing,0,33969,3/21/2018 10:00:00 AM,37187,LinkedIn,1584331,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Active,,Eagle Technologies,United States,No,9/6/2017 4:59:15 PM,0,,Americas,0,0,,1,0,104311,"It's been a year since Commvault shared the love of #cloud in customer #dataprotection plans. Discover why #Commvault #cloud #backup & recovery is loved as #data protection software. Manage data, VMs, apps &  workloads on #AWS and/or #Azure. http://ow.ly/ts6T100Wzh3",3/7/2018 11:37:19 AM,3/22/2018 2:00:04 PM,1,Global Partner Marketing,0,47297,3/22/2018 2:00:00 PM,37025,Twitter,1584693,0
0,No,True,1763966,Cloud campaign - Twitter - ESP,Active,,"CORPORACION NETIX, C.A.",Venezuela,No,9/27/2017 10:30:12 AM,0,,Americas,0,0,,1,0,,¿Cómo emplea una ciudad la #nube para #backup y #recuperación ante desastres con el fin de servir mejor a los ciudadanos? Vea nuestro vídeo. https://www.youtube.com/watch?v=I5ctiQ2RvHk,9/27/2017 10:30:16 AM,,0,Global Partner Marketing,0,53702,10/11/2017 2:00:00 PM,36843,Twitter,1571543,0
0,No,True,1723037,Cloud campaign - Social Content - Facebook,Active,,Integrated Printing Solutions,Egypt,No,7/25/2017 6:42:14 AM,0,,EMEA,0,0,,1,0,294485,"Simplification, productivity and risk reduction. That’s how our customers describe their Commvault experience https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf",8/29/2017 1:35:39 PM,,0,Global Partner Marketing,0,53025,10/24/2017 3:00:00 PM,38589,Facebook,1569400,0
0,No,True,1763962,Cloud campaign - LinkedIn - ESP,Active,,Ingenieros Profesionales en Comunicaciones SA de CV - Mexico,United States,No,1/30/2018 2:23:21 PM,0,,Americas,0,0,,1,0,519590,Estudio de @IDC: descubra cómo los clientes de #Commvault se benefician al cambiarse a nuestra plataforma de #datos. https://kapost-files-prod.s3.amazonaws.com/published/56731d3c110e840fe600003d/idc-commvault-value-survey-2016.pdf Descárgala ahora!,4/25/2018 5:58:00 PM,,0,Global Partner Marketing,0,55824,5/31/2018 4:00:00 PM,39544,LinkedIn,1589617,0
0,No,True,1723025,Cloud campaign - Social Content - Twitter,Inactive,, Commvault Employee Account - Adam Hilliard,United States,No,7/11/2017 8:05:20 AM,0,,Americas,0,0,,1,0,,What you need to know via @Gartnerinc: critical capabilities for #data backup & recovery https://www.gartner.com/doc/reprints?id=1-32CTR60&ct=160331&st=sb&kui=rJCvzgfTr91gZN1XZmO4rQ,8/29/2017 12:42:54 PM,,0,Global Partner Marketing,0,51238,10/3/2017 2:00:00 PM,33143,Twitter,1569047,0
0,No,True,1723029,Cloud campaign - Social Content - LinkedIN,Active,,Innocom Technologies Pte Ltd,Singapore,No,10/28/2017 7:10:38 AM,0,,APAC,0,0,,1,0,521580,"Check it out: @Commvault provides agentless backup and recovery of your #AzureStack VM, including granular recovery of files and folders from a simplified data management platform. Works great with #Cisco's integrated system for AzureStack: https://www.commvault.com/blogs/2018/january/commvault-data-protection-for-cisco-integrated-system-for-microsoft-azure-stack …",3/9/2018 1:04:04 PM,,0,APAC Partner Marketing,0,54564,4/19/2018 11:00:00 AM,38579,LinkedIn,1585229,0
